annee,date_arrondie,sous_famille,categorie,prix_moyen
2017,2017-08-01,"légume vert, asperge",Prix moyen du produit importé en magasin,719.2857142857143
2017,2017-08-01,"légume vert, asperge",Prix moyen du produit local en magasin,690.7142857142857
2017,2017-08-01,"melon, pastèque",Prix moyen du produit importé en magasin,721.25
2017,2017-08-01,"melon, pastèque",Prix moyen du produit local en magasin,442.0779220779221
2017,2017-08-01,salade et tomate,Prix moyen du produit local en magasin,514.5698324022346
2017,2017-09-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,685.4347826086956
2017,2017-09-01,agrume,Prix moyen du produit importé en magasin,456.85
2017,2017-09-01,agrume,Prix moyen du produit local en magasin,542.6621621621622
2017,2017-09-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,467.9381443298969
2017,2017-09-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,332.5
2017,2017-09-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,1008.7769784172662
2017,2017-09-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,689.1798107255521
2017,2017-09-01,"banane, kiwi",Prix moyen du produit local en magasin,594.75
2017,2017-09-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,399.1
2017,2017-09-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,548.25
2017,2017-09-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,531.7792792792793
2017,2017-09-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,460.79725085910655
2017,2017-09-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,305.94202898550725
2017,2017-09-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,248.97350993377484
2017,2017-09-01,fruit exotique,Prix moyen du produit local en magasin,640.1927710843373
2017,2017-09-01,légume frais : autres,Prix moyen du produit local en magasin,295.4347826086956
2017,2017-09-01,"légume vert, asperge",Prix moyen du produit importé en magasin,708.6363636363636
2017,2017-09-01,"légume vert, asperge",Prix moyen du produit local en magasin,690.8333333333334
2017,2017-09-01,"melon, pastèque",Prix moyen du produit importé en magasin,610
2017,2017-09-01,"melon, pastèque",Prix moyen du produit local en magasin,454.2063492063492
2017,2017-09-01,salade et tomate,Prix moyen du produit local en magasin,458.6687116564417
2017,2017-10-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,621.6451612903226
2017,2017-10-01,agrume,Prix moyen du produit importé en magasin,574.4718309859155
2017,2017-10-01,agrume,Prix moyen du produit local en magasin,600.0836501901141
2017,2017-10-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,422.472
2017,2017-10-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,355.5079365079365
2017,2017-10-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,1017.0113636363636
2017,2017-10-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,575.3227848101266
2017,2017-10-01,"banane, kiwi",Prix moyen du produit local en magasin,591.3898305084746
2017,2017-10-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,392.0289855072464
2017,2017-10-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,600.9050632911392
2017,2017-10-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,543.4022140221402
2017,2017-10-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,450.3717277486911
2017,2017-10-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,310.61538461538464
2017,2017-10-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,259.8939393939394
2017,2017-10-01,fruit exotique,Prix moyen du produit local en magasin,669.0428571428571
2017,2017-10-01,herbe aromatique,Prix moyen du produit local en magasin,419.5
2017,2017-10-01,légume frais : autres,Prix moyen du produit local en magasin,300.03846153846155
2017,2017-10-01,"légume vert, asperge",Prix moyen du produit importé en magasin,661.1190476190476
2017,2017-10-01,"légume vert, asperge",Prix moyen du produit local en magasin,647.4146341463414
2017,2017-10-01,"melon, pastèque",Prix moyen du produit importé en magasin,784.7647058823529
2017,2017-10-01,"melon, pastèque",Prix moyen du produit local en magasin,506.6779661016949
2017,2017-10-01,salade et tomate,Prix moyen du produit importé en magasin,1093.5
2017,2017-10-01,salade et tomate,Prix moyen du produit local en magasin,447.8857142857143
2017,2017-11-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,668.0289855072464
2017,2017-11-01,agrume,Prix moyen du produit importé en magasin,586.139175257732
2017,2017-11-01,agrume,Prix moyen du produit local en magasin,626.6208251473478
2017,2017-11-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,532.8863636363636
2017,2017-11-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,310.1478260869565
2017,2017-11-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,888.756923076923
2017,2017-11-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,626.478436657682
2017,2017-11-01,"banane, kiwi",Prix moyen du produit local en magasin,585.6847826086956
2017,2017-11-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,382.27272727272725
2017,2017-11-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,571.6239669421487
2017,2017-11-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,538.6687306501548
2017,2017-11-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,454.8588235294118
2017,2017-11-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,370.62831858407077
2017,2017-11-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,311.50778816199374
2017,2017-11-01,fruit exotique,Prix moyen du produit importé en magasin,757.1904761904761
2017,2017-11-01,fruit exotique,Prix moyen du produit local en magasin,661.0181268882175
2017,2017-11-01,herbe aromatique,Prix moyen du produit local en magasin,168.08695652173913
2017,2017-11-01,légume frais : autres,Prix moyen du produit local en magasin,320.8
2017,2017-11-01,"légume vert, asperge",Prix moyen du produit importé en magasin,701.0338983050848
2017,2017-11-01,"légume vert, asperge",Prix moyen du produit local en magasin,713.4428571428572
2017,2017-11-01,"melon, pastèque",Prix moyen du produit importé en magasin,705.8378378378378
2017,2017-11-01,"melon, pastèque",Prix moyen du produit local en magasin,500.8577235772358
2017,2017-11-01,salade et tomate,Prix moyen du produit importé en magasin,714.7727272727273
2017,2017-11-01,salade et tomate,Prix moyen du produit local en magasin,541.2305699481865
2017,2017-12-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,668.4766355140187
2017,2017-12-01,agrume,Prix moyen du produit importé en magasin,568.6878306878307
2017,2017-12-01,agrume,Prix moyen du produit local en magasin,638.6317626527051
2017,2017-12-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,498.15962441314554
2017,2017-12-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,325.63703703703703
2017,2017-12-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,850.5663430420713
2017,2017-12-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,628.7111416781293
2017,2017-12-01,"banane, kiwi",Prix moyen du produit local en magasin,587.9922480620155
2017,2017-12-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,361.6847826086956
2017,2017-12-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,543.794425087108
2017,2017-12-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,583.3983402489627
2017,2017-12-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,496.7266775777414
2017,2017-12-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,365.97802197802196
2017,2017-12-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,312.2474226804124
2017,2017-12-01,fruit exotique,Prix moyen du produit importé en magasin,677.4285714285714
2017,2017-12-01,fruit exotique,Prix moyen du produit local en magasin,622.4028776978417
2017,2017-12-01,herbe aromatique,Prix moyen du produit local en magasin,170.20689655172413
2017,2017-12-01,légume frais : autres,Prix moyen du produit local en magasin,328.05263157894734
2017,2017-12-01,"légume vert, asperge",Prix moyen du produit importé en magasin,749.4513274336283
2017,2017-12-01,"légume vert, asperge",Prix moyen du produit local en magasin,763.7735849056604
2017,2017-12-01,"melon, pastèque",Prix moyen du produit importé en magasin,517.8837209302326
2017,2017-12-01,"melon, pastèque",Prix moyen du produit local en magasin,462.14134275618375
2017,2017-12-01,salade et tomate,Prix moyen du produit importé en magasin,749.3870967741935
2017,2017-12-01,salade et tomate,Prix moyen du produit local en magasin,555.4056399132321
2018,2018-01-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,687.1512605042017
2018,2018-01-01,agrume,Prix moyen du produit importé en magasin,548.1769911504425
2018,2018-01-01,agrume,Prix moyen du produit local en magasin,630.2693935119887
2018,2018-01-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,340.0070921985816
2018,2018-01-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,307.943661971831
2018,2018-01-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,744.3449275362319
2018,2018-01-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,541.267252195734
2018,2018-01-01,"banane, kiwi",Prix moyen du produit local en magasin,584.2594936708861
2018,2018-01-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,409.3125
2018,2018-01-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,545.9638554216867
2018,2018-01-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,641.2
2018,2018-01-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,545.9793322734499
2018,2018-01-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,249.39473684210526
2018,2018-01-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,295.32901554404145
2018,2018-01-01,fruit exotique,Prix moyen du produit importé en magasin,665.5714285714286
2018,2018-01-01,fruit exotique,Prix moyen du produit local en magasin,491.59375
2018,2018-01-01,herbe aromatique,Prix moyen du produit local en magasin,168.32432432432432
2018,2018-01-01,légume frais : autres,Prix moyen du produit local en magasin,340.5514018691589
2018,2018-01-01,"légume vert, asperge",Prix moyen du produit importé en magasin,743.8382352941177
2018,2018-01-01,"légume vert, asperge",Prix moyen du produit local en magasin,785.9285714285714
2018,2018-01-01,"melon, pastèque",Prix moyen du produit importé en magasin,559.2063492063492
2018,2018-01-01,"melon, pastèque",Prix moyen du produit local en magasin,413.75618374558303
2018,2018-01-01,salade et tomate,Prix moyen du produit importé en magasin,752.7560975609756
2018,2018-01-01,salade et tomate,Prix moyen du produit local en magasin,542.3295019157088
2018,2018-02-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,757.1282051282051
2018,2018-02-01,agrume,Prix moyen du produit importé en magasin,564.1296296296297
2018,2018-02-01,agrume,Prix moyen du produit local en magasin,545.95
2018,2018-02-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,309.34468085106386
2018,2018-02-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,293.10091743119267
2018,2018-02-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,804.8167701863354
2018,2018-02-01,"aubergine, courgette, poivron",Prix moyen du produit local en magasin,663.2100840336135
2018,2018-02-01,"banane, kiwi",Prix moyen du produit local en magasin,586.6166666666667
2018,2018-02-01,"carotte, pomme de terre",Prix moyen du produit importé en magasin,229.367816091954
2018,2018-02-01,"carotte, pomme de terre",Prix moyen du produit local en magasin,477.08
2018,2018-02-01,"chou, poireau, navet, céleri",Prix moyen du produit importé en magasin,629.0769230769231
2018,2018-02-01,"chou, poireau, navet, céleri",Prix moyen du produit local en magasin,556.2880658436214
2018,2018-02-01,"concombre, avocat, betterave, radis",Prix moyen du produit importé en magasin,334.43548387096774
2018,2018-02-01,"concombre, avocat, betterave, radis",Prix moyen du produit local en magasin,313.01428571428573
2018,2018-02-01,fruit exotique,Prix moyen du produit importé en magasin,696.7142857142857
2018,2018-02-01,fruit exotique,Prix moyen du produit local en magasin,519.1615120274914
2018,2018-02-01,herbe aromatique,Prix moyen du produit local en magasin,162
2018,2018-02-01,légume frais : autres,Prix moyen du produit local en magasin,349.7875
2018,2018-02-01,"légume vert, asperge",Prix moyen du produit importé en magasin,778.3
2018,2018-02-01,"légume vert, asperge",Prix moyen du produit local en magasin,842
2018,2018-02-01,"melon, pastèque",Prix moyen du produit importé en magasin,613.1212121212121
2018,2018-02-01,"melon, pastèque",Prix moyen du produit local en magasin,470.87280701754383
2018,2018-02-01,salade et tomate,Prix moyen du produit importé en magasin,591.8529411764706
2018,2018-02-01,salade et tomate,Prix moyen du produit local en magasin,555.0986666666666
2018,2018-03-01,"abricot, pêche, nectarine, prune",Prix moyen du produit importé en magasin,745.7196261682243
2018,2018-03-01,agrume,Prix moyen du produit importé en magasin,545.9496855345911
2018,2018-03-01,agrume,Prix moyen du produit local en magasin,528.2007299270073
2018,2018-03-01,"ail, oignon, échalote",Prix moyen du produit importé en magasin,300.68200836820085
2018,2018-03-01,"ail, oignon, échalote",Prix moyen du produit local en magasin,280.6509433962264
2018,2018-03-01,"aubergine, courgette, poivron",Prix moyen du produit importé en magasin,834.5968253968254
