annee,variete,commune,import,local
2023,Poireau,Koné,1070.5185185185185,1019.5238095238095
2023,Poireau,La Foa,1064.8648648648648,1046.081081081081
2023,Poireau,Mont-Dore,1220.204081632653,1249.66
2023,Poireau,Nouméa,1145.4226804123712,1239.7185534591194
2023,Poireau,Païta,1251.451923076923,1252.3666666666666
2023,Poivron,Boulouparis,927,NA
2023,Poivron,Bourail,1071.3181818181818,917.1052631578947
2023,Poivron,Dumbéa,1023.4188790560472,1020.6442786069651
2023,Poivron,Koné,1075.888888888889,837.952380952381
2023,Poivron,La Foa,1102.3394495412845,987.25
2023,Poivron,Mont-Dore,1080.9265944645006,1089.9174311926606
2023,Poivron,Nouméa,1067.7511501463823,1039.2642045454545
2023,Poivron,Païta,1115.2608695652175,1078.6024844720496
2023,Pomme,Boulouparis,467.89473684210526,NA
2023,Pomme,Bourail,545.968454258675,NA
2023,Pomme,Dumbéa,393.8927259368112,NA
2023,Pomme,Koné,384.76119402985074,NA
2023,Pomme,La Foa,429.57191780821915,NA
2023,Pomme,Mont-Dore,405.9656311962987,NA
2023,Pomme,Nouméa,419.46869896570496,NA
2023,Pomme,Païta,445.94736842105266,NA
2023,Pomme De Terre,Boulouparis,411.39784946236557,NA
2023,Pomme De Terre,Bourail,NA,331.0576923076923
2023,Pomme De Terre,Dumbéa,381.7020202020202,389.82872928176795
2023,Pomme De Terre,Koné,423.0729166666667,377.5316973415133
2023,Pomme De Terre,La Foa,NA,320.4882154882155
2023,Pomme De Terre,Mont-Dore,426.2745098039216,398.5238821138211
2023,Pomme De Terre,Nouméa,343.0892857142857,382.85451372362365
2023,Pomme De Terre,Païta,358.375,409.24587458745873
2023,Pomme De Terre,Poindimié,NA,396.8488372093023
2023,Pomme De Terre,Pouembout,NA,442.3529411764706
2023,Potimarron,Bourail,NA,568.3333333333334
2023,Potimarron,Dumbéa,NA,439.51612903225805
2023,Potimarron,Koné,NA,436.6666666666667
2023,Potimarron,La Foa,NA,452.6470588235294
2023,Potimarron,Mont-Dore,NA,532.8571428571429
2023,Potimarron,Nouméa,NA,614.9404761904761
2023,Potiron,Dumbéa,530,586.0491803278688
2023,Potiron,Mont-Dore,NA,690
2023,Potiron,Nouméa,395,488.57142857142856
2023,Prune,Boulouparis,689,NA
2023,Prune,Bourail,948.8,NA
2023,Prune,Dumbéa,904.3636363636364,NA
2023,Prune,Koné,1142.8,NA
2023,Prune,La Foa,980.2,NA
2023,Prune,Mont-Dore,973.6290322580645,NA
2023,Prune,Nouméa,922.2265060240964,NA
2023,Prune,Païta,1021.6034482758621,NA
2023,Pâtisson,Dumbéa,NA,280
2023,Pâtisson,Nouméa,NA,475
2023,Pêche,Boulouparis,410,NA
2023,Pêche,Dumbéa,895.8108108108108,NA
2023,Pêche,Koné,410,NA
2023,Pêche,Mont-Dore,853.4375,NA
2023,Pêche,Nouméa,858.125,NA
2023,Pêche,Païta,891.65,NA
2023,Radis,Boulouparis,NA,470
2023,Radis,Bourail,NA,430.3225806451613
2023,Radis,Dumbéa,403.92638036809814,406.7556561085973
2023,Radis,Koné,NA,445.8333333333333
2023,Radis,La Foa,NA,409.09090909090907
2023,Radis,Mont-Dore,427.20238095238096,414.1990291262136
2023,Radis,Nouméa,433.2532751091703,423.0541958041958
2023,Radis,Païta,462.8125,396.9428571428571
2023,Raisin,Boulouparis,877,NA
2023,Raisin,Bourail,919.6808510638298,NA
2023,Raisin,Dumbéa,988.3097826086956,NA
2023,Raisin,Koné,958.032967032967,NA
2023,Raisin,La Foa,983.4615384615385,NA
2023,Raisin,Mont-Dore,998.689138576779,NA
2023,Raisin,Nouméa,1009.7558804831532,NA
2023,Raisin,Païta,1044.828947368421,NA
2023,Salade,Boulouparis,NA,473
2023,Salade,Bourail,NA,584.0540540540541
2023,Salade,Dumbéa,NA,659.239336492891
2023,Salade,Koné,NA,377.8888888888889
2023,Salade,Koumac,NA,270
2023,Salade,La Foa,NA,350
2023,Salade,Mont-Dore,595,641.4915966386554
2023,Salade,Nouméa,858.3333333333334,616.2631210636808
2023,Salade,Païta,845.625,644.171270718232
2023,Squash,Boulouparis,265,NA
2023,Squash,Bourail,NA,366.275
2023,Squash,Dumbéa,410.5,440.1917808219178
2023,Squash,Koné,376.14285714285717,377.04761904761904
2023,Squash,La Foa,NA,372.22222222222223
2023,Squash,Mont-Dore,NA,459.2440476190476
2023,Squash,Nouméa,618.75,482.4849023090586
2023,Squash,Païta,417.27777777777777,476.94444444444446
2023,Taro,Boulouparis,NA,765.6666666666666
2023,Taro,Bourail,NA,663.0188679245283
2023,Taro,Dumbéa,NA,813.1001669449082
2023,Taro,Koné,NA,836.9736842105264
2023,Taro,La Foa,NA,812.8205128205128
2023,Taro,Mont-Dore,NA,865.5173553719009
2023,Taro,Nouméa,NA,852.0556390977443
2023,Taro,Païta,NA,859.849710982659
2023,Tomate,Boulouparis,715.25,721.25
2023,Tomate,Bourail,788.75,1298.9423076923076
2023,Tomate,Dumbéa,830.8592964824121,1096.3481228668943
2023,Tomate,Koné,813.6578947368421,1142.875
2023,Tomate,La Foa,892.9487179487179,1333.173076923077
2023,Tomate,Mont-Dore,839.5292096219931,948.0771604938271
2023,Tomate,Nouméa,852.7211055276382,961.5115062761506
2023,Tomate,Païta,901.0612244897959,890.7874015748032
2023,Échalote,Boulouparis,1075.2941176470588,NA
2023,Échalote,Bourail,1205.6410256410256,NA
2023,Échalote,Dumbéa,1147.12890625,NA
2023,Échalote,Koné,1102.5135135135135,NA
2023,Échalote,La Foa,1010.7692307692307,NA
2023,Échalote,Mont-Dore,1179.5496894409937,NA
2023,Échalote,Nouméa,1189.7440699126093,1040
2023,Échalote,Païta,1207.391304347826,NA
