annee,date_arrondie,variete,categorie,prix_moyen
2018,2018-09-01,Poireau,Prix moyen du produit importé en magasin,968.0769230769231
2018,2018-09-01,Poireau,Prix moyen du produit local en magasin,859.3625
2018,2018-09-01,Poivron,Prix moyen du produit importé en magasin,997.9702380952381
2018,2018-09-01,Poivron,Prix moyen du produit local en magasin,961.1324200913242
2018,2018-09-01,Radis,Prix moyen du produit importé en magasin,495
2018,2018-09-01,Radis,Prix moyen du produit local en magasin,451.12
2018,2018-09-01,Salade,Prix moyen du produit importé en magasin,2025
2018,2018-09-01,Salade,Prix moyen du produit local en magasin,312.2951807228916
2018,2018-09-01,Tomate,Prix moyen du produit importé en magasin,519.9411764705883
2018,2018-09-01,Tomate,Prix moyen du produit local en magasin,437.22727272727275
2018,2018-10-01,Ail,Prix moyen du produit importé en magasin,435.9767441860465
2018,2018-10-01,Ananas,Prix moyen du produit importé en magasin,665.4285714285714
2018,2018-10-01,Ananas,Prix moyen du produit local en magasin,796.3636363636364
2018,2018-10-01,Aubergine,Prix moyen du produit importé en magasin,285.1
2018,2018-10-01,Aubergine,Prix moyen du produit local en magasin,381.24657534246575
2018,2018-10-01,Avocat,Prix moyen du produit importé en magasin,935.9655172413793
2018,2018-10-01,Banane,Prix moyen du produit importé en magasin,590
2018,2018-10-01,Banane,Prix moyen du produit local en magasin,615.264367816092
2018,2018-10-01,Brocoli,Prix moyen du produit importé en magasin,810.6
2018,2018-10-01,Brocoli,Prix moyen du produit local en magasin,667.3823529411765
2018,2018-10-01,Carotte,Prix moyen du produit importé en magasin,347.34615384615387
2018,2018-10-01,Carotte,Prix moyen du produit local en magasin,292.82142857142856
2018,2018-10-01,Chou De Chine,Prix moyen du produit importé en magasin,268.125
2018,2018-10-01,Chou De Chine,Prix moyen du produit local en magasin,230.96376811594203
2018,2018-10-01,Chou Rouge,Prix moyen du produit importé en magasin,427.34285714285716
2018,2018-10-01,Chou Rouge,Prix moyen du produit local en magasin,390.961038961039
2018,2018-10-01,Chou-Fleur,Prix moyen du produit importé en magasin,432.7692307692308
2018,2018-10-01,Chou-Fleur,Prix moyen du produit local en magasin,482
2018,2018-10-01,Chouchoute,Prix moyen du produit local en magasin,314.90526315789475
2018,2018-10-01,"Citron, Lime",Prix moyen du produit local en magasin,582.1739130434783
2018,2018-10-01,Concombre,Prix moyen du produit importé en magasin,331.2413793103448
2018,2018-10-01,Concombre,Prix moyen du produit local en magasin,190.23353293413174
2018,2018-10-01,Courgette,Prix moyen du produit importé en magasin,421.75
2018,2018-10-01,Courgette,Prix moyen du produit local en magasin,418.1794871794872
2018,2018-10-01,Céleri,Prix moyen du produit importé en magasin,479.7
2018,2018-10-01,Céleri,Prix moyen du produit local en magasin,471.87179487179486
2018,2018-10-01,"Mandarine, Clémentine",Prix moyen du produit importé en magasin,593.8260869565217
2018,2018-10-01,"Mandarine, Clémentine",Prix moyen du produit local en magasin,593.9142857142857
2018,2018-10-01,Mangue,Prix moyen du produit local en magasin,594.6
2018,2018-10-01,Maïs,Prix moyen du produit local en magasin,125
2018,2018-10-01,Melon,Prix moyen du produit importé en magasin,719.4561403508771
2018,2018-10-01,Melon,Prix moyen du produit local en magasin,864.8695652173913
2018,2018-10-01,Navet,Prix moyen du produit local en magasin,247.75294117647059
2018,2018-10-01,Nectarine,Prix moyen du produit importé en magasin,662.9782608695652
2018,2018-10-01,Oignons,Prix moyen du produit importé en magasin,338.75757575757575
2018,2018-10-01,Oignons,Prix moyen du produit local en magasin,340.6811594202899
2018,2018-10-01,Orange,Prix moyen du produit importé en magasin,805.1666666666666
2018,2018-10-01,Orange,Prix moyen du produit local en magasin,516.516129032258
2018,2018-10-01,"Pamplemousse, Pomélo",Prix moyen du produit importé en magasin,382.53333333333336
2018,2018-10-01,"Pamplemousse, Pomélo",Prix moyen du produit local en magasin,334.5
2018,2018-10-01,Papaye,Prix moyen du produit importé en magasin,350
2018,2018-10-01,Papaye,Prix moyen du produit local en magasin,280.72222222222223
2018,2018-10-01,Pastèque,Prix moyen du produit importé en magasin,429.0769230769231
2018,2018-10-01,Pastèque,Prix moyen du produit local en magasin,348.5625
2018,2018-10-01,Patate Douce,Prix moyen du produit local en magasin,665.8125
2018,2018-10-01,Persil,Prix moyen du produit local en magasin,172.22222222222223
2018,2018-10-01,Poireau,Prix moyen du produit importé en magasin,960.375
2018,2018-10-01,Poireau,Prix moyen du produit local en magasin,824.7594936708861
2018,2018-10-01,Poivron,Prix moyen du produit importé en magasin,934.8469387755102
2018,2018-10-01,Poivron,Prix moyen du produit local en magasin,906.8041237113403
2018,2018-10-01,Radis,Prix moyen du produit importé en magasin,418.3333333333333
2018,2018-10-01,Radis,Prix moyen du produit local en magasin,444
2018,2018-10-01,Salade,Prix moyen du produit importé en magasin,2023.8
2018,2018-10-01,Salade,Prix moyen du produit local en magasin,334.1219512195122
2018,2018-10-01,Tomate,Prix moyen du produit importé en magasin,572.4705882352941
2018,2018-10-01,Tomate,Prix moyen du produit local en magasin,371.07894736842104
2018,2018-11-01,Ail,Prix moyen du produit importé en magasin,406.95238095238096
2018,2018-11-01,Ananas,Prix moyen du produit importé en magasin,695.8333333333334
2018,2018-11-01,Ananas,Prix moyen du produit local en magasin,793.425925925926
2018,2018-11-01,Aubergine,Prix moyen du produit importé en magasin,351.6
2018,2018-11-01,Aubergine,Prix moyen du produit local en magasin,399.02139037433153
2018,2018-11-01,Avocat,Prix moyen du produit importé en magasin,975.8461538461538
